student_id,name,college,major,study_time,library_count,consume_avg,night_net_ratio,risk_prob,risk_label,cluster,study_index,self_discipline_index,health_index,risk_index,development_index,performance_level,study_index_display,self_discipline_index_display,health_index_display,risk_index_display,development_index_display
pjxyqwbj698,,计算机科学与技术学院,计算机科学与技术,154115.0,0.0,,0.0,0.1546508924650634,0.0,2,13.559147835051546,115.0,72.534,3232.98,29.41688000000001,中表现,58.6,22.9,72.5,25.6,29.4
pjxyqwbj699,,计算机科学与技术学院,软件工程,34989.0,0.0,,0.0,0.1055899492083719,1.0,0,11.709663636363636,127.4,75.32530000000001,2207.36,21.285200000000003,低表现,13.9,36.1,75.3,46.6,21.3
pjxyqwbj701,,计算机科学与技术学院,物联网工程,11605.0,0.0,,0.0,0.1034813647631047,1.0,0,11.976407981220657,112.2,70.78535000000001,2163.28,22.54253333333333,低表现,18.1,20.3,70.8,47.8,22.5
pjxyqwbj706,,网络与信息安全学院,信息安全,108498.0,0.0,,0.0,0.1183232544144899,0.0,0,14.078023783783784,142.4,90.89565,2473.55,48.09696,高表现,69.8,60.4,90.9,39.4,48.1
pjxyqwbj709,,计算机科学与技术学院,计算机科学与技术,128670.0,0.0,,0.0,0.3785712713979704,1.0,3,13.028981025641023,136.4,81.43945000000001,7914.04,28.09136,中表现,44.4,49.5,81.4,1.9,28.1
pjxyqwbj710,,人工智能学院,人工智能,25386.0,215.0,,0.0,0.0017056619964079,1.0,0,269.8869408791209,210.8,74.2394,35.65689814814815,25.31128,中表现,86.4,88.2,74.2,80.5,25.3
pjxyqwbj713,,计算机科学与技术学院,计算机科学与技术,25854.0,0.0,,0.0,0.1149881703055055,1.0,0,13.482177647058824,139.0,79.70855,2403.83,40.16624000000001,高表现,56.6,54.5,79.7,41.5,40.2
pjxyqwbj718,,网络与信息安全学院,网络空间安全,12445352.0,0.0,,0.0,0.201521452741973,0.0,0,13.61481,124.6,74.0725,4212.81,34.4876,高表现,59.9,32.4,74.1,16.1,34.5
pjxyqwbj726,,人工智能学院,智能科学与技术,23676.0,0.0,,0.0,0.2746727819442411,1.0,0,13.18835523809524,92.0,65.92055,5742.04,25.47304,中表现,48.6,9.0,65.9,7.6,25.5
pjxyqwbj727,,人工智能学院,人工智能,10922.0,0.0,,0.0,0.5782151846781299,0.0,0,13.222256521739132,164.0,81.07545,12087.6,43.88720000000001,高表现,49.7,79.3,81.1,0.2,43.9
pjxyqwbj728,,计算机科学与技术学院,计算机科学与技术,40487.0,0.0,,0.0,0.0565304410136895,0.0,3,13.670034117647058,186.00000000000003,83.26634999999999,1181.77,36.39416,高表现,61.1,84.0,83.3,69.0,36.4
pjxyqwbj732,,计算机科学与技术学院,计算机科学与技术,25257.0,402.0,,0.0,0.0005891540843124,1.0,3,495.6939187951807,249.8,76.3616,12.316277915632757,38.78088,高表现,92.0,92.5,76.4,85.4,38.8
pjxyqwbj733,,计算机科学与技术学院,计算机科学与技术,55302.0,270.0,,0.0,0.0016592900066542,1.0,0,337.0288148453608,228.0,73.7067,34.687490774907744,28.83728,中表现,88.4,90.0,73.7,80.7,28.8
pjxyqwbj734,,计算机科学与技术学院,计算机科学与技术,39701.0,0.0,,0.0,0.0462190421248102,1.0,0,13.093800198019805,139.4,83.6145,966.21,28.32328,中表现,45.8,55.2,83.6,72.1,28.3
pjxyqwbj737,,计算机科学与技术学院,计算机科学与技术,96759.0,317.0,,0.0,0.0001789329780252,0.0,0,392.8479933333333,162.2,64.30770000000001,3.7405974842767296,28.35544,低表现,89.9,78.7,64.3,93.3,28.4
pjxyqwbj739,,计算机科学与技术学院,计算机科学与技术,96640.0,0.0,,0.0,0.0793522321432842,1.0,0,13.753912786885246,144.20000000000002,80.05030000000001,1658.86,45.00352,高表现,63.3,63.8,80.1,60.1,45.0
pjxyqwbj741,,计算机科学与技术学院,计算机科学与技术,94995.0,1231.0,,0.0,0.0001520812399909,0.0,3,1491.0385713636365,378.0,77.75795,3.179261363636364,35.94224000000001,高表现,99.4,99.0,77.8,94.3,35.9
pjxyqwbj742,,网络与信息安全学院,网络空间安全,97593.0,211.0,,0.0,0.0006120404085302,0.0,0,265.5623410714286,188.8,73.74955,12.794716981132076,27.022400000000005,中表现,86.3,84.5,73.7,85.2,27.0
pjxyqwbj744,,网络与信息安全学院,网络工程,52636.0,0.0,,0.0,0.1507130823122867,0.0,3,13.309436842105264,141.0,77.87035000000002,3150.66,32.394800000000004,中表现,51.8,58.1,77.9,26.8,32.4
pjxyqwbj748,,计算机科学与技术学院,计算机科学与技术,175553.0,0.0,,0.0,0.0590169251213344,1.0,3,13.723918554216867,198.0,81.03325000000001,1233.75,33.42112,高表现,62.5,86.3,81.0,68.0,33.4
pjxyqwbj754,,人工智能学院,人工智能,95188.0,0.0,,0.0,0.0964954829031495,1.0,0,12.59256116838488,95.0,61.1237,2017.24,24.38253333333333,低表现,32.8,9.9,61.1,51.4,24.4
pjxyqwbj755,,计算机科学与技术学院,计算机科学与技术,20104.0,0.0,,0.0,0.2608627018773481,1.0,3,14.177013333333331,129.8,73.4475,5453.34,36.10928,高表现,71.6,38.8,73.4,9.2,36.1
pjxyqwbj758,,计算机科学与技术学院,计算机科学与技术,408608.0,0.0,,0.0,0.1227365484462583,0.0,0,13.841375051546391,115.6,71.46785,2565.81,26.31816,高表现,65.4,23.4,71.5,37.0,26.3
pjxyqwbj760,,网络与信息安全学院,信息安全,87139.0,0.0,,0.0,0.0861826489522612,0.0,3,13.004795094339624,169.8,72.8874,1801.65,43.85352,中表现,43.5,81.3,72.9,56.6,43.9
pjxyqwbj763,,计算机科学与技术学院,软件工程,57612.0,0.0,,0.0,0.064998741928972,1.0,0,11.557990978593272,79.0,51.3093,1358.8,21.97526666666667,低表现,11.9,5.7,51.3,65.8,22.0
pjxyqwbj764,,人工智能学院,智能科学与技术,77393.0,143.0,,0.0,0.0001263386072393,1.0,0,182.2256452991453,148.4,69.27260000000001,2.6411111111111114,20.583333333333336,低表现,84.4,69.0,69.3,94.9,20.6
pjxyqwbj769,,人工智能学院,人工智能,16788.0,0.0,,0.0,0.2066714119383765,1.0,0,13.145837530864195,103.2,64.48819999999999,4320.47,32.16656,中表现,47.5,14.2,64.5,15.3,32.2
pjxyqwbj772,,计算机科学与技术学院,计算机科学与技术,46833.0,0.0,,0.0,0.1645183788391496,1.0,0,11.862015824175826,140.2,78.68205,3439.26,24.51136,低表现,16.5,56.5,78.7,23.1,24.5
pjxyqwbj773,,计算机科学与技术学院,软件工程,77690.0,0.0,,0.175,0.1588881522237242,1.0,0,12.420447142857142,130.55,77.9182,3321.56,36.89736,中表现,28.1,39.8,77.9,24.4,36.9
pjxyqwbj775,,计算机科学与技术学院,计算机科学与技术,1073718.0,0.0,,0.0,0.4360273274074839,1.0,0,12.561174736842109,126.2,76.64745,9115.16,29.979520000000004,高表现,31.9,34.5,76.6,1.2,30.0
pjxyqwbj776,,网络与信息安全学院,信息安全,378142.0,0.0,,0.0,0.034550074575389,0.0,0,13.380165563909776,143.20000000000002,81.82205,722.27,37.275760000000005,高表现,53.8,62.1,81.8,74.4,37.3
pjxyqwbj777,,计算机科学与技术学院,数字媒体技术,64707.0,0.0,,0.0,0.0480755340104912,1.0,3,13.615972093023256,143.8,69.80813333333333,1005.02,26.344400000000004,中表现,60.0,62.9,69.8,71.5,26.3
pjxyqwbj780,,人工智能学院,智能科学与技术,77462.0,2249.0,,0.0,3.886169180629554e-05,0.0,0,2712.4089702325577,498.3,74.3159,0.8124044444444444,32.14416000000001,中表现,100.0,99.9,74.3,97.3,32.1
pjxyqwbj782,,人工智能学院,智能科学与技术,41616.0,0.0,,0.0,0.1125050346758816,1.0,0,12.56529370786517,116.6,72.45415,2351.92,29.52904,低表现,32.0,24.4,72.5,43.0,29.5
pjxyqwbj785,,人工智能学院,人工智能,48826.0,0.0,,0.0,0.1251957663757317,1.0,0,12.247096219931269,131.4,73.63235,2617.22,24.19333333333333,低表现,23.8,41.3,73.6,35.9,24.2
pjxyqwbj787,,人工智能学院,人工智能,46081.0,544.0,,0.0,0.0004882405708811,1.0,0,666.269089047619,266.0,81.9162,10.206678899082569,35.014880000000005,高表现,94.6,94.0,81.9,86.7,35.0
pjxyqwbj788,,计算机科学与技术学院,软件工程,25785796.0,0.0,,0.0,0.0433943617370373,0.0,0,13.280838267716536,152.60000000000002,89.70935,907.16,38.70392,中表现,50.7,73.0,89.7,72.7,38.7
pjxyqwbj789,,计算机科学与技术学院,软件工程,45060.0,0.0,,0.0,0.1895362931965623,1.0,3,12.547114845360824,105.6,63.71995,3962.26,24.09048,低表现,31.5,15.4,63.7,17.9,24.1
pjxyqwbj790,,人工智能学院,人工智能,41737.0,516.0,,0.0,0.0002806855455726,0.0,0,631.091196036036,281.0,82.56995000000002,5.867736943907157,25.11664,中表现,94.0,95.1,82.6,90.2,25.1
pjxyqwbj791,,计算机科学与技术学院,软件工程,15343.0,0.0,,0.391304347826087,0.0385639430146443,1.0,0,12.724065714285716,118.45000000000002,74.35690000000001,806.18,29.08272,低表现,36.3,26.6,74.4,73.7,29.1
pjxyqwbj793,,人工智能学院,智能科学与技术,11674.0,0.0,,0.0,0.0314431653258403,1.0,0,12.5122825,121.4,78.8768,657.3199999999999,25.99048,中表现,30.5,29.1,78.9,75.3,26.0
pjxyqwbj796,,人工智能学院,智能科学与技术,44779.0,0.0,,0.0,0.0599535422592276,1.0,0,12.78436429906542,157.4,94.01065,1253.33,30.576560000000004,高表现,37.8,76.2,94.0,67.6,30.6
pjxyqwbj797,,计算机科学与技术学院,计算机科学与技术,13039.0,0.0,,0.0,0.2469794336479945,1.0,0,12.424404494382024,91.2,69.1615,5163.11,24.604000000000003,中表现,28.2,8.6,69.2,10.8,24.6
pjxyqwbj799,,人工智能学院,人工智能,36539.0,0.0,,0.0,0.102764790466596,1.0,0,12.811332527472526,115.8,66.5327,2148.3,43.77544,高表现,38.5,23.5,66.5,48.5,43.8
pjxyqwbj802,,计算机科学与技术学院,计算机科学与技术,109537.0,0.0,,0.0,0.1503260939238518,1.0,3,12.927814418604653,133.8,71.20575000000001,3142.57,29.70656,中表现,41.4,44.8,71.2,26.9,29.7
pjxyqwbj803,,人工智能学院,智能科学与技术,2864.0,0.0,,0.0,0.0136814028400833,1.0,0,11.104709565217393,41.400000000000006,51.485,286.01,21.32136000000001,低表现,8.0,3.0,51.5,77.3,21.3
pjxyqwbj807,,计算机科学与技术学院,计算机科学与技术,31891.0,0.0,,0.0,0.1695291370206773,1.0,3,14.93841391304348,151.4,84.59865,3544.01,50.24896,高表现,78.2,71.7,84.6,21.9,50.2
pjxyqwbj808,,计算机科学与技术学院,物联网工程,64637.0,0.0,,0.0,0.260173393759011,1.0,0,12.388837894736842,96.4,65.0932,5438.93,26.39672,低表现,27.2,10.6,65.1,9.3,26.4
pjxyqwbj809,,计算机科学与技术学院,软件工程,53164.0,0.0,,0.0,0.4219603712409746,1.0,3,12.952814999999998,141.20000000000002,79.4411,8821.09,24.62776,低表现,42.1,58.4,79.4,1.3,24.6
pjxyqwbj811,,计算机科学与技术学院,数字媒体技术,71484.0,0.0,,0.0,0.2802039892810435,1.0,0,11.705129387755102,147.0,77.515,5857.67,24.99264,低表现,13.8,67.5,77.5,7.3,25.0
pjxyqwbj820,,计算机科学与技术学院,软件工程,21293.0,0.0,,0.0,1.0,1.0,3,13.522415675675674,123.6,75.8922,20905.02,44.10296,高表现,57.4,31.5,75.9,0.0,44.1
pjxyqwbj821,,计算机科学与技术学院,软件工程,67669.0,0.0,,0.0,0.2387828378064216,1.0,0,12.52711191011236,124.2,73.87235,4991.76,23.64656,低表现,30.9,32.1,73.9,11.5,23.6
pjxyqwbj822,,计算机科学与技术学院,软件工程,350575.0,0.0,,0.0,0.062510822759318,0.0,0,13.833246666666666,136.60000000000002,74.49136666666668,1306.79,34.37432,中表现,65.2,50.0,74.5,66.7,34.4
pjxyqwbj825,,计算机科学与技术学院,计算机科学与技术,17274.0,0.0,,0.5,0.028058810754546,1.0,0,12.231469743589743,85.44999999999999,61.18765,586.57,26.07352,低表现,23.2,6.8,61.2,75.7,26.1
pjxyqwbj828,,网络与信息安全学院,信息安全,9166841.0,0.0,,0.0,0.2211717568316127,1.0,3,15.151480229885058,176.6,78.68786666666668,4623.6,53.14776,高表现,79.2,82.5,78.7,13.5,53.1
pjxyqwbj830,,计算机科学与技术学院,软件工程,119554.0,0.0,,0.0,0.0114436628140035,1.0,3,13.601677209302323,100.2,64.38995,239.23,23.871360000000003,低表现,59.7,12.5,64.4,77.6,23.9
pjxyqwbj833,,计算机科学与技术学院,计算机科学与技术,80626.0,0.0,,0.0,0.1345251044964319,1.0,3,14.229301369863013,137.2,75.025,2812.25,31.696,高表现,72.5,50.9,75.0,31.7,31.7
pjxyqwbj834,,网络与信息安全学院,信息安全,76339.0,128.0,,0.0,0.0005560772580724,0.0,0,167.191580754717,152.1,76.47325,11.624806201550388,34.08104,中表现,83.8,72.3,76.5,85.8,34.1
pjxyqwbj836,,计算机科学与技术学院,软件工程,42796.0,393.0,,0.0,0.001640942415274,1.0,0,485.2693146835443,197.9,77.17156666666668,34.30393401015228,27.85336000000001,中表现,91.8,86.2,77.2,80.7,27.9
pjxyqwbj837,,计算机科学与技术学院,软件工程,77987.0,0.0,,0.0,0.107837734668515,1.0,0,12.58566170212766,156.20000000000002,82.23675000000001,2254.35,24.7952,低表现,32.6,75.7,82.2,45.4,24.8
pjxyqwbj838,,计算机科学与技术学院,计算机科学与技术,77485.0,608.0,,0.0,0.0005974861430467,1.0,3,744.2852197802197,307.0,86.586,12.490459770114944,33.32000000000001,高表现,95.5,96.7,86.6,85.3,33.3
pjxyqwbj839,,网络与信息安全学院,信息安全,245853.0,0.0,,0.0,0.2570851403155797,0.0,3,13.342961304347826,129.6,77.7193,5374.37,24.253280000000004,中表现,52.8,38.3,77.7,9.6,24.3
pjxyqwbj841,,网络与信息安全学院,网络空间安全,266937.0,0.0,,0.5,0.2779566821749034,0.0,0,14.072082448979591,127.20000000000002,71.3984,5810.69,28.10584,高表现,69.8,35.8,71.4,7.4,28.1
pjxyqwbj842,,计算机科学与技术学院,计算机科学与技术,5358.0,411.0,,0.0,0.0008772037130339,1.0,0,506.2514177272727,269.9,80.71470000000001,18.337961165048544,28.71208,中表现,92.3,94.3,80.7,83.4,28.7
pjxyqwbj844,,网络与信息安全学院,信息安全,134681.0,0.0,,0.0,0.1343409382052731,0.0,3,15.203284489795918,152.60000000000002,82.13216666666668,2808.4,38.81624,高表现,79.6,73.0,82.1,31.8,38.8
pjxyqwbj847,,计算机科学与技术学院,软件工程,11318.0,0.0,,0.0,0.1129102005164309,1.0,3,14.123956190476193,97.0,73.13390000000001,2360.39,28.21992,低表现,70.8,10.8,73.1,42.6,28.2
pjxyqwbj849,,人工智能学院,人工智能,21157.0,0.0,,0.0,0.0515641697544417,1.0,0,12.39741891385768,146.4,85.52765,1077.95,26.780866666666668,低表现,27.4,66.7,85.5,70.6,26.8
pjxyqwbj850,,计算机科学与技术学院,计算机科学与技术,175839.0,345.0,,0.0,0.0003137269520953,0.0,3,427.51719655172417,245.5,88.94165000000001,6.558468208092486,34.6092,中表现,90.7,92.0,88.9,89.4,34.6
pjxyqwbj852,,人工智能学院,智能科学与技术,51972.0,0.0,,0.0,0.4518507994730452,1.0,0,14.043913650793654,223.0,68.01299999999999,9445.95,36.67648,高表现,69.5,89.2,68.0,0.9,36.7
pjxyqwbj853,,人工智能学院,智能科学与技术,56378.0,0.0,,0.0,2.391770015049017e-06,0.0,0,14.246889545454543,732.8000000000001,77.75105,0.05,32.732240000000004,高表现,72.9,100.0,77.8,97.7,32.7
pjxyqwbj856,,人工智能学院,人工智能,79119.0,0.0,,0.0,0.3487487694343272,1.0,0,14.544416666666669,117.8,66.98365000000001,7290.6,28.994,高表现,75.9,25.6,67.0,2.7,29.0
pjxyqwbj857,,计算机科学与技术学院,软件工程,81698.0,0.0,,0.0,0.0745825643792734,1.0,0,11.28081875,85.80000000000001,50.002950000000006,1559.15,21.98840000000001,低表现,9.1,6.8,50.0,62.2,22.0
pjxyqwbj859,,计算机科学与技术学院,计算机科学与技术,45071.0,0.0,,0.0,0.1505643142173506,1.0,0,13.154222077922078,176.8,94.35685,3147.55,37.61720000000001,低表现,47.9,82.5,94.4,26.8,37.6
pjxyqwbj864,,网络与信息安全学院,网络工程,127695.0,0.0,,0.0,0.1787996375990073,1.0,0,13.041540909090909,106.6,72.95625000000001,3737.81,24.1228,低表现,44.8,16.2,73.0,19.5,24.1
pjxyqwbj865,,计算机科学与技术学院,软件工程,35307.0,0.0,,0.0,0.251098539967912,1.0,3,14.746322150537637,167.60000000000002,91.9399,5249.22,42.97088,高表现,77.3,80.5,91.9,10.2,43.0
pjxyqwbj867,,计算机科学与技术学院,计算机科学与技术,23288.0,0.0,,0.0,0.2066541911942681,1.0,0,13.120204705882353,134.4,78.35726666666667,4320.11,24.76096,低表现,46.6,45.7,78.4,15.4,24.8
pjxyqwbj868,,人工智能学院,智能科学与技术,19971.0,0.0,,0.0,0.0363773868668865,1.0,0,10.772507843137255,113.4,67.91475,760.47,21.90693333333333,低表现,5.7,21.3,67.9,74.1,21.9
pjxyqwbj869,,计算机科学与技术学院,软件工程,51723.0,0.0,,0.0,0.0939420292350832,1.0,3,12.524484705882353,89.0,63.1215,1963.86,24.74048,低表现,30.9,7.6,63.1,52.7,24.7
pjxyqwbj870,,计算机科学与技术学院,数据科学与大数据技术,159154.0,0.0,,0.0,0.0918100054436685,1.0,0,12.26401,110.2,74.25054999999999,1919.29,29.96672,中表现,24.2,18.4,74.3,53.8,30.0
pjxyqwbj871,,计算机科学与技术学院,计算机科学与技术,15268027.0,0.0,,0.0,0.0494244922989789,1.0,0,12.240371111111113,111.4,66.68485,1033.22,25.70664,低表现,23.4,19.5,66.7,71.1,25.7
pjxyqwbj872,,网络与信息安全学院,信息安全,70487.0,0.0,,0.0,0.0711986881619821,0.0,3,12.99715924528302,129.60000000000002,77.3533,1488.41,36.12992,中表现,43.3,38.4,77.4,64.0,36.1
pjxyqwbj873,,网络与信息安全学院,信息安全,347704.0,0.0,,0.0,0.2235716588647129,0.0,0,12.699591009174313,143.0,75.94225,4673.77,27.969520000000003,中表现,35.6,61.7,75.9,13.2,28.0
pjxyqwbj876,,计算机科学与技术学院,计算机科学与技术,38655.0,0.0,,0.0,0.1325126692057697,1.0,0,12.316291020408162,151.20000000000002,79.55435,2770.1800000000003,33.82696,高表现,25.4,71.6,79.6,32.6,33.8
pjxyqwbj877,,计算机科学与技术学院,计算机科学与技术,59970.0,0.0,,0.0057471264367816,0.1100769097566039,1.0,0,12.7469421875,149.65,87.2045,2301.16,37.1008,高表现,36.8,70.4,87.2,44.2,37.1
pjxyqwbj883,,计算机科学与技术学院,软件工程,1585.0,0.0,,0.0,0.2478452543934423,1.0,0,11.328836862745096,118.2,73.6444,5181.21,26.32472,低表现,9.4,26.2,73.6,10.6,26.3
pjxyqwbj884,,网络与信息安全学院,网络空间安全,11436855.0,0.0,,0.0,0.2232435080186481,0.0,0,13.53413090909091,176.6,81.16274999999999,4666.91,38.970960000000005,高表现,57.8,82.5,81.2,13.3,39.0
pjxyqwbj885,,计算机科学与技术学院,计算机科学与技术,79853.0,0.0,,0.0,0.2069091538778724,1.0,0,14.114596363636364,123.8,73.86125000000001,4325.4400000000005,38.707440000000005,高表现,70.5,31.8,73.9,15.3,38.7
pjxyqwbj886,,计算机科学与技术学院,数据科学与大数据技术,30224.0,0.0,,0.0,0.1576037717256429,1.0,3,12.2453675,137.6,79.37830000000001,3294.71,23.85352,低表现,23.6,51.6,79.4,24.8,23.9
pjxyqwbj888,,网络与信息安全学院,网络空间安全,16893.0,0.0,,0.0,0.1349862377553334,1.0,0,12.468470588235297,100.6,62.86365,2821.8900000000003,29.384000000000004,低表现,29.5,12.8,62.9,31.4,29.4
pjxyqwbj889,,网络与信息安全学院,信息安全,68598.0,0.0,,0.0,0.1056191288025555,0.0,0,12.533745217391305,125.20000000000002,71.53733333333334,2207.9700000000003,25.374720000000003,中表现,31.1,33.2,71.5,46.5,25.4
pjxyqwbj890,,人工智能学院,人工智能,68446.0,0.0,,0.0,0.0761195157909439,1.0,0,12.764861386138614,158.8,92.57,1591.28,52.36000000000001,高表现,37.2,77.1,92.6,61.5,52.4
pjxyqwbj895,,人工智能学院,人工智能,20455.0,0.0,,0.0,0.0814225482683106,0.0,0,13.135561666666668,135.4,73.51685,1702.14,26.936080000000004,中表现,46.9,47.6,73.5,59.0,26.9
pjxyqwbj896,,计算机科学与技术学院,计算机科学与技术,23212.0,0.0,,0.0,0.1807919820215431,1.0,0,12.64643311827957,137.20000000000002,76.03725000000001,3779.46,28.36784,中表现,34.3,51.0,76.0,19.1,28.4
pjxyqwbj897,,计算机科学与技术学院,计算机科学与技术,26085.0,0.0,,0.0,0.0656359094609811,1.0,0,12.785726262626262,144.60000000000002,85.43945000000001,1372.12,35.7324,中表现,37.9,64.4,85.4,65.7,35.7
pjxyqwbj902,,人工智能学院,人工智能,26232.0,0.0,,0.0,0.0963170568600269,1.0,0,14.1447225,140.4,78.58550000000001,2013.51,25.75464,中表现,71.2,57.0,78.6,51.6,25.8
pjxyqwbj903,,人工智能学院,人工智能,60357.0,0.0,,0.0,0.2681245939970399,1.0,0,13.953537647058823,138.6,74.40585,5605.15,27.189680000000006,低表现,68.0,53.6,74.4,8.2,27.2
pjxyqwbj904,,计算机科学与技术学院,计算机科学与技术,85073.0,0.0,,0.0,0.0837272578548119,0.0,0,13.399535806451611,133.0,80.13195,1750.32,31.29624,高表现,54.3,43.7,80.1,57.8,31.3
pjxyqwbj905,,计算机科学与技术学院,软件工程,40513.0,0.0,,0.0,0.1390527251349197,0.0,3,13.671602962962965,146.8,78.932,2906.9,33.12656,中表现,61.2,67.3,78.9,30.3,33.1
pjxyqwbj907,,人工智能学院,人工智能,46086.0,0.0,,0.0,0.0545835402214396,1.0,0,13.898444444444443,122.60000000000002,71.6475,1141.07,34.6284,高表现,66.9,30.3,71.6,69.5,34.6
pjxyqwbj910,,计算机科学与技术学院,计算机科学与技术,72613.0,226.0,,0.0,0.000531103595095,0.0,3,285.9735297345132,218.9,81.03455000000001,11.10273127753304,45.25688,高表现,87.0,88.9,81.0,86.1,45.3
pjxyqwbj912,,网络与信息安全学院,信息安全,155443.0,0.0,,0.25,0.0672594429471964,0.0,0,14.670286813186811,113.05,79.86325000000002,1406.06,37.7564,高表现,76.8,21.2,79.9,65.2,37.8
pjxyqwbj913,,人工智能学院,人工智能,12468.0,0.0,,0.0,0.1377932190449949,1.0,0,6.342841891891892,116.0,69.3816,2880.57,20.66113333333333,低表现,0.9,23.7,69.4,30.6,20.7
pjxyqwbj914,,计算机科学与技术学院,软件工程,6810.0,0.0,,0.0,0.2889411251460175,1.0,0,11.7612,109.0,70.62485000000001,6040.32,21.72,低表现,14.9,17.6,70.6,6.6,21.7
pjxyqwbj917,,计算机科学与技术学院,计算机科学与技术,123678.0,484.0,,0.0,0.0001201792926035,1.0,3,595.3442084210527,256.5,78.69705,2.5123505154639174,36.82736,高表现,93.5,93.2,78.7,95.2,36.8
pjxyqwbj922,,人工智能学院,人工智能,21764.0,0.0,,0.0,0.3423651352641614,1.0,0,13.50074948453608,152.4,85.77669999999999,7157.15,38.6604,高表现,56.9,72.8,85.8,3.0,38.7
pjxyqwbj923,,计算机科学与技术学院,计算机科学与技术,54877.0,0.0,,0.0,0.2263499389141938,1.0,0,14.228716666666664,147.0,79.62610000000001,4731.85,39.6332,高表现,72.5,67.5,79.6,12.7,39.6
pjxyqwbj924,,计算机科学与技术学院,计算机科学与技术,334838.0,0.0,,0.0,0.1783308506760577,1.0,3,14.205975145631069,105.4,64.5066,3728.01,25.00192,中表现,72.1,15.3,64.5,19.6,25.0
pjxyqwbj925,,网络与信息安全学院,信息安全,130071.0,0.0,,0.0,0.2715496086585901,0.0,3,15.087703720930232,111.4,80.515,5676.75,31.34528,中表现,78.9,19.5,80.5,7.9,31.3
pjxyqwbj926,,人工智能学院,人工智能,19822.0,0.0,,0.0,0.0792737820867906,0.0,0,14.69394625,108.2,68.58855,1657.22,40.22216,高表现,77.0,17.3,68.6,60.2,40.2
pjxyqwbj927,,计算机科学与技术学院,计算机科学与技术,123421.0,0.0,,0.0,0.1139989342272813,1.0,0,13.348485660377358,112.6,64.70825,2383.15,27.816320000000005,高表现,53.2,20.8,64.7,41.9,27.8
pjxyqwbj928,,人工智能学院,人工智能,41512.0,0.0,,0.6666666666666666,0.2607498103326378,1.0,0,13.44274913580247,122.7,72.27165000000001,5450.98,24.221120000000003,中表现,55.4,30.3,72.3,9.3,24.2
pjxyqwbj929,,计算机科学与技术学院,计算机科学与技术,34072.0,36.0,,0.0,0.0005946198827143,1.0,3,56.90918555555555,135.0,76.81500000000001,12.43054054054054,26.59552,低表现,81.5,46.8,76.8,85.3,26.6
pjxyqwbj930,,微电子学院,微电子科学与工程,118391.0,0.0,,0.0,0.0996679266511105,0.0,3,15.519680714285714,139.4,86.7754,2083.56,40.908080000000005,高表现,80.2,55.2,86.8,49.9,40.9
pjxyqwbj932,,人工智能学院,人工智能,53370.0,0.0,,0.0,0.1771789742368101,1.0,0,13.147992,135.4,75.604,3703.93,45.0384,高表现,47.7,47.6,75.6,19.8,45.0
pjxyqwbj933,,计算机科学与技术学院,计算机科学与技术,7144814.0,0.0,,0.0,0.1023514926079955,1.0,0,12.949448260869564,135.4,77.14685000000001,2139.66,26.70488,中表现,42.0,47.6,77.1,48.7,26.7
pjxyqwbj935,,计算机科学与技术学院,数据科学与大数据技术,23213.0,0.0,,0.0,0.0714254279594088,1.0,0,13.712704578313254,128.6,70.33970000000001,1493.15,25.062240000000003,低表现,62.2,37.2,70.3,63.8,25.1
pjxyqwbj936,,计算机科学与技术学院,计算机科学与技术,42022165.0,0.0,,0.0,0.0814646434205755,1.0,3,15.074978974358975,149.4,84.59345,1703.02,42.09448,高表现,78.8,70.3,84.6,58.9,42.1
pjxyqwbj937,,计算机科学与技术学院,软件工程,34909.0,0.0,,0.0,0.2449947428895069,1.0,0,12.43761052631579,121.8,73.8252,5121.62,24.602400000000006,低表现,28.6,29.4,73.8,10.9,24.6
pjxyqwbj939,,人工智能学院,人工智能,189855.0,0.0,,0.0,0.0180459047635448,0.0,0,14.200547368421054,148.60000000000002,79.2208,377.25,36.0856,高表现,72.0,69.3,79.2,76.8,36.1
pjxyqwbj940,,网络与信息安全学院,网络工程,207237.0,0.0,,0.0,0.0758913409315083,0.0,0,13.919723703703704,130.20000000000002,78.75325,1586.51,32.70208,中表现,67.4,39.5,78.8,61.6,32.7
pjxyqwbj941,,计算机科学与技术学院,计算机科学与技术,201559.0,1222.0,,0.0,0.0001851703260939,1.0,3,1481.8327551898735,366.9,82.20370000000001,3.8709893704006544,43.10216,高表现,99.4,98.7,82.2,92.9,43.1
pjxyqwbj944,,计算机科学与技术学院,计算机科学与技术,219898.0,0.0,,0.0,0.0645930977344197,1.0,0,14.729308235294118,142.0,72.83940000000001,1350.32,37.35248000000001,高表现,77.2,59.6,72.8,66.0,37.4
pjxyqwbj945,,计算机科学与技术学院,计算机科学与技术,143000.0,0.0,,0.0,0.0877535634981454,1.0,3,15.052868235294117,168.60000000000002,83.7638,1834.49,37.84712,高表现,78.8,80.8,83.8,56.0,37.8
pjxyqwbj946,,计算机科学与技术学院,软件工程,182892.0,182.0,,0.0,0.0005829436225094,0.0,3,233.2769238356165,205.7,87.76485,12.186448087431694,39.33312,高表现,85.6,87.5,87.8,85.6,39.3
pjxyqwbj947,,人工智能学院,人工智能,79777.0,0.0,,0.0,0.1373985769925118,0.0,0,14.191859148936173,163.20000000000002,81.3489,2872.32,32.54216,高表现,71.8,79.2,81.3,30.8,32.5
